file,line,field,value,literal_type,classification,review_priority,context,reproducibility_note
causal_analysis.py,163,,95,number_embedded_in_text,dynamically_generated_value_or_format_precision,low,"print(f""  95% CI: [{ci['lower']:.4f}, {ci['upper']:.4f}]"")",Number appears in an f-string or format specification; the reported value is generated at runtime.
causal_analysis.py,199,,0.2,number_embedded_in_text,prose_or_label_number,low,"""""""",Number is embedded in a string and requires contextual review.
causal_analysis.py,199,,1,number_embedded_in_text,prose_or_label_number,low,"""""""",Number is embedded in a string and requires contextual review.
causal_analysis.py,199,,2,number_embedded_in_text,prose_or_label_number,low,"""""""",Number is embedded in a string and requires contextual review.
causal_analysis.py,199,,3,number_embedded_in_text,prose_or_label_number,low,"""""""",Number is embedded in a string and requires contextual review.
causal_analysis.py,199,,4,number_embedded_in_text,prose_or_label_number,low,"""""""",Number is embedded in a string and requires contextual review.
causal_analysis.py,207,,70,numeric_ast_literal,code_constant_requires_context,medium,"print(""\n"" + ""="" * 70)","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,209,,70,numeric_ast_literal,code_constant_requires_context,medium,"print(""="" * 70)","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,226,,1.0,numeric_ast_literal,code_constant_requires_context,medium,"ps_model = LogisticRegression(penalty=""l2"", C=1.0, max_iter=1000)","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,226,,1000,numeric_ast_literal,code_constant_requires_context,medium,"ps_model = LogisticRegression(penalty=""l2"", C=1.0, max_iter=1000)","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,228,,1,numeric_ast_literal,code_constant_requires_context,medium,"ps_scores = ps_model.predict_proba(X_scaled)[:, 1]","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,232,,0,numeric_ast_literal,code_constant_requires_context,medium,"for grp, label in [(0, ""Open (T=0)""), (1, ""Closed (T=1)"")]:","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,232,,0,number_embedded_in_text,prose_or_label_number,low,"for grp, label in [(0, ""Open (T=0)""), (1, ""Closed (T=1)"")]:",Number is embedded in a string and requires contextual review.
causal_analysis.py,232,,1,numeric_ast_literal,code_constant_requires_context,medium,"for grp, label in [(0, ""Open (T=0)""), (1, ""Closed (T=1)"")]:","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,232,,1,number_embedded_in_text,prose_or_label_number,low,"for grp, label in [(0, ""Open (T=0)""), (1, ""Closed (T=1)"")]:",Number is embedded in a string and requires contextual review.
causal_analysis.py,239,,0,numeric_ast_literal,code_constant_requires_context,medium,"""open_mean"": float(ps_scores[T == 0].mean()),","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,240,,1,numeric_ast_literal,code_constant_requires_context,medium,"""closed_mean"": float(ps_scores[T == 1].mean()),","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,242,,0,numeric_ast_literal,code_constant_requires_context,medium,"float(max(ps_scores[T == 0].min(), ps_scores[T == 1].min())),","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,242,,1,numeric_ast_literal,code_constant_requires_context,medium,"float(max(ps_scores[T == 0].min(), ps_scores[T == 1].min())),","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,243,,0,numeric_ast_literal,code_constant_requires_context,medium,"float(min(ps_scores[T == 0].max(), ps_scores[T == 1].max())),","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,243,,1,numeric_ast_literal,code_constant_requires_context,medium,"float(min(ps_scores[T == 0].max(), ps_scores[T == 1].max())),","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,248,,1,numeric_ast_literal,code_constant_requires_context,medium,logit_ps = np.log(ps_scores / (1 - ps_scores + 1e-10)),"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,248,,1e-10,numeric_ast_literal,code_constant_requires_context,medium,logit_ps = np.log(ps_scores / (1 - ps_scores + 1e-10)),"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,249,,0.2,numeric_ast_literal,code_constant_requires_context,medium,caliper = 0.2 * logit_ps.std(),"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,250,,0.2,number_embedded_in_text,dynamically_generated_value_or_format_precision,low,"print(f""\n  Caliper (0.2 × SD of logit-PS): {caliper:.3f}"")",Number appears in an f-string or format specification; the reported value is generated at runtime.
causal_analysis.py,252,,0,numeric_ast_literal,code_constant_requires_context,medium,treated_idx = np.where(T == 1)[0],"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,252,,1,numeric_ast_literal,code_constant_requires_context,medium,treated_idx = np.where(T == 1)[0],"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,253,,0,numeric_ast_literal,code_constant_requires_context,medium,control_idx = np.where(T == 0)[0],"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,253,,0,numeric_ast_literal,code_constant_requires_context,medium,control_idx = np.where(T == 0)[0],"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,255,,1,numeric_ast_literal,code_constant_requires_context,medium,"nn = NearestNeighbors(n_neighbors=1, metric=""euclidean"")","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,256,,1,numeric_ast_literal,code_constant_requires_context,medium,"nn.fit(logit_ps[control_idx].reshape(-1, 1))","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,256,,1,numeric_ast_literal,code_constant_requires_context,medium,"nn.fit(logit_ps[control_idx].reshape(-1, 1))","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,257,,1,numeric_ast_literal,code_constant_requires_context,medium,"distances, indices = nn.kneighbors(logit_ps[treated_idx].reshape(-1, 1))","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,257,,1,numeric_ast_literal,code_constant_requires_context,medium,"distances, indices = nn.kneighbors(logit_ps[treated_idx].reshape(-1, 1))","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,268,,100,numeric_ast_literal,code_constant_requires_context,medium,"print(f""  Matched:         {n_matched} ({n_matched/len(treated_idx)*100:.1f}%)"")","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,278,,5,numeric_ast_literal,code_constant_requires_context,medium,if n_matched < 5:,"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,284,,0,numeric_ast_literal,code_constant_requires_context,medium,matched_treated = [p[0] for p in matched_pairs],"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,285,,1,numeric_ast_literal,code_constant_requires_context,medium,matched_control = [p[1] for p in matched_pairs],"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,289,,2000,numeric_ast_literal,analysis_parameter_or_threshold,medium,n_boot = 2000,"Explicit analysis parameter, random seed, resampling count, or decision threshold."
causal_analysis.py,291,,42,numeric_ast_literal,code_constant_requires_context,medium,rng = np.random.RandomState(42),"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,298,,2.5,numeric_ast_literal,analysis_parameter_or_threshold,medium,"att_ci_lo, att_ci_hi = np.percentile(att_boots, [2.5, 97.5])","Explicit analysis parameter, random seed, resampling count, or decision threshold."
causal_analysis.py,298,,97.5,numeric_ast_literal,analysis_parameter_or_threshold,medium,"att_ci_lo, att_ci_hi = np.percentile(att_boots, [2.5, 97.5])","Explicit analysis parameter, random seed, resampling count, or decision threshold."
causal_analysis.py,300,,2,numeric_ast_literal,code_constant_requires_context,medium,att_p = 2 * min(,"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,301,,0,numeric_ast_literal,code_constant_requires_context,medium,"(att_boots <= 0).mean(),","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,302,,0,numeric_ast_literal,code_constant_requires_context,medium,"(att_boots >= 0).mean(),","Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
causal_analysis.py,308,,95,number_embedded_in_text,dynamically_generated_value_or_format_precision,low,"print(f""  95% CI = [{att_ci_lo:.4f}, {att_ci_hi:.4f}]"")",Number appears in an f-string or format specification; the reported value is generated at runtime.
causal_analysis.py,327,,0,numeric_ast_literal,code_constant_requires_context,medium,smd_before = ((vals[T == 1].mean() - vals[T == 0].mean()) /,"Numeric code constant not automatically reducible to a result, layout, or documented analysis parameter."
